fips5,areasymbol,mukey,muacres,cokey,comppct_r,majcompflag,slope_r,drainagecl,taxorder,hydgrp,hzdept_r,hzdepb_r,claytotal_r,sandtotal_r,silttotal_r,om_r,awc_r,ph1to1h2o_r,dbthirdbar_r,ksat_r,cec7_r
27105,MN105,630050,7691,27584636,85,Yes,2,Somewhat poorly drained,Mollisols,C/D,51,64,27,34.8,38.2,0.25,0.16,6.7,1.55,2.7,14
27105,MN105,630050,7691,27584636,85,Yes,2,Somewhat poorly drained,Mollisols,C/D,64,140,27,34.8,38.2,0.25,0.16,7.9,1.55,2.7,14
27105,MN105,630050,7691,27584636,85,Yes,2,Somewhat poorly drained,Mollisols,C/D,140,203,27,34.8,38.2,0.25,0.16,7.9,1.55,2.7,14
27105,MN105,630050,7691,27584637,5,No ,1,Poorly drained,Mollisols,C/D,0,46,33,6.7,60.3,6,0.2,7,1.35,9,29
27105,MN105,630050,7691,27584637,5,No ,1,Poorly drained,Mollisols,C/D,46,61,33,6.7,60.3,0.75,0.18,7,1.35,9,18
27105,MN105,630050,7691,27584637,5,No ,1,Poorly drained,Mollisols,C/D,61,81,33,6.7,60.3,0.25,0.18,7.5,1.35,9,17
27105,MN105,630050,7691,27584637,5,No ,1,Poorly drained,Mollisols,C/D,81,203,27,27.5,45.5,0.25,0.16,7.9,1.55,2.7,14
27105,MN105,630050,7691,27584638,5,No ,4,Well drained,Mollisols,C,25,46,30,17.8,52.2,0.75,0.16,6.7,1.35,9,17
27105,MN105,630050,7691,27584638,5,No ,4,Well drained,Mollisols,C,46,203,27,34.8,38.2,0.25,0.16,7.9,1.55,2.7,14
27105,MN105,630050,7691,27584638,5,No ,4,Well drained,Mollisols,C,0,25,28.5,19.3,52.2,4.5,0.18,6.7,1.35,9,23
27105,MN105,630063,214,27584676,10,No ,5,Well drained,Mollisols,B,0,91,23,9.5,67.5,6,0.21,6.7,1.28,9,24
27105,MN105,630063,214,27584676,10,No ,5,Well drained,Mollisols,B,91,142,27,7.4,65.6,2,0.21,6.7,1.28,9,17
27105,MN105,630063,214,27584676,10,No ,5,Well drained,Mollisols,B,142,152,27,7.4,65.6,0.25,0.19,7.2,1.38,9,14
27105,MN105,630063,214,27584677,85,Yes,30,Well drained,Mollisols,C,0,23,29,34,37,2,0.16,7.9,1.55,2.7,19
27105,MN105,630063,214,27584677,85,Yes,30,Well drained,Mollisols,C,23,33,27,34.8,38.2,0.75,0.16,7.9,1.55,2.7,15
27105,MN105,630063,214,27584677,85,Yes,30,Well drained,Mollisols,C,33,135,27,34.8,38.2,0.25,0.16,7.9,1.55,2.7,14
27105,MN105,630063,214,27584677,85,Yes,30,Well drained,Mollisols,C,135,203,27,34.8,38.2,0.25,0.16,7.9,1.55,2.7,14
27105,MN105,630063,214,27584678,5,No ,20,Well drained,Mollisols,C,0,23,29,34,37,2,0.16,7,1.55,2.7,19
27105,MN105,630063,214,27584678,5,No ,20,Well drained,Mollisols,C,23,50,27,34.8,38.2,0.75,0.16,7.9,1.55,2.7,15
27105,MN105,630063,214,27584678,5,No ,20,Well drained,Mollisols,C,50,135,27,34.8,38.2,0.25,0.16,7.9,1.55,2.7,14
27105,MN105,630063,214,27584678,5,No ,20,Well drained,Mollisols,C,135,203,27,34.8,38.2,0.25,0.16,7.9,1.55,2.7,14
27105,MN105,630079,10557,27584873,85,Yes,1,Well drained,Mollisols,C,33,86,30,14,56,0.8,0.19,6.5,1.39,3,23.7
27105,MN105,630079,10557,27584873,85,Yes,1,Well drained,Mollisols,C,86,94,18,45,37,0.3,0.17,7,1.44,9,14.4
27105,MN105,630079,10557,27584873,85,Yes,1,Well drained,Mollisols,C,0,33,31,12,57,4,0.22,6,1.35,3,26
27105,MN105,630079,10557,27584873,85,Yes,1,Well drained,Mollisols,C,94,200,7,81,12,0.3,0.02,8.1,1.63,200,4.5
27105,MN105,630079,10557,27584874,10,No ,3,Moderately well drained,Mollisols,C,0,15,35,5,60,4,0.22,5.9,1.3,3,28.7
27105,MN105,630079,10557,27584874,10,No ,3,Moderately well drained,Mollisols,C,15,41,36,5,59,3,0.22,6.4,1.27,0.7,26.7
27105,MN105,630079,10557,27584874,10,No ,3,Moderately well drained,Mollisols,C,41,81,31,8,61,1.5,0.19,6.8,1.26,3,25.2
27105,MN105,630079,10557,27584874,10,No ,3,Moderately well drained,Mollisols,C,81,200,27,33,40,0.5,0.17,8.1,1.42,3,14.3
27105,MN105,630079,10557,27584875,5,No ,3,Well drained,Mollisols,B,0,18,16,52,32,5.3,0.2,6.2,1.4,9,14.5
27105,MN105,630079,10557,27584875,5,No ,3,Well drained,Mollisols,B,18,30,14,52,34,4.8,0.2,6.5,1.32,9,12.8
27105,MN105,630079,10557,27584875,5,No ,3,Well drained,Mollisols,B,30,51,19,51,30,2.8,0.17,7,1.4,9,16.5
27105,MN105,630079,10557,27584875,5,No ,3,Well drained,Mollisols,B,51,200,4,90,6,0.3,0.02,8,1.66,400,3.7
27105,MN105,630078,7143,27584719,5,No ,3,Moderately well drained,Mollisols,C,0,28,33.5,6.7,59.8,4.5,0.22,6.7,1.35,9,26
27105,MN105,630078,7143,27584719,5,No ,3,Moderately well drained,Mollisols,C,28,71,31,6.9,62.1,0.75,0.19,6.7,1.35,9,17
27105,MN105,630078,7143,27584719,5,No ,3,Moderately well drained,Mollisols,C,71,84,27,27.5,45.5,0.25,0.16,6.7,1.55,2.7,14
27105,MN105,630078,7143,27584719,5,No ,3,Moderately well drained,Mollisols,C,84,152,27,27.5,45.5,0.25,0.16,7.9,1.55,2.7,14
27105,MN105,630078,7143,27584720,85,Yes,4,Well drained,Mollisols,B,0,36,31,6.9,62.1,4.5,0.21,6.7,1.35,9,25
27105,MN105,630078,7143,27584720,85,Yes,4,Well drained,Mollisols,B,36,86,29.5,7,63.5,0.75,0.19,6.7,1.35,9,16
27105,MN105,630078,7143,27584720,85,Yes,4,Well drained,Mollisols,B,86,152,2.5,80.2,17.3,0.25,0.03,7.3,1.6,211,2
27105,MN105,630078,7143,27584721,5,No ,2,Moderately well drained,Mollisols,C,0,33,31,6.9,62.1,4.5,0.21,6.7,1.35,9,25
27105,MN105,630078,7143,27584721,5,No ,2,Moderately well drained,Mollisols,C,33,86,29.5,7,63.5,0.75,0.19,6.7,1.35,9,16
27105,MN105,630078,7143,27584721,5,No ,2,Moderately well drained,Mollisols,C,86,152,2.5,80.2,17.3,0.25,0.03,7.3,1.6,92,2
27105,MN105,630078,7143,27584722,5,No ,4,Well drained,Mollisols,B,0,18,22.5,39.8,37.7,4.5,0.23,6.5,1.35,9,20
27105,MN105,630078,7143,27584722,5,No ,4,Well drained,Mollisols,B,18,51,24,39.1,36.9,1.5,0.21,6.5,1.38,9,15
27105,MN105,630078,7143,27584722,5,No ,4,Well drained,Mollisols,B,51,203,2.5,91,6.5,0.25,0.03,7.3,1.6,92,2
27105,MN105,630074,1869,27584705,85,Yes,1,Poorly drained,Mollisols,B/D,102,152,27.5,35.2,37.3,0.25,0.17,7.5,1.4,9,14
27105,MN105,630074,1869,27584705,85,Yes,1,Poorly drained,Mollisols,B/D,0,102,31.5,35.3,33.2,6,0.2,7,1.3,9,28
27105,MN105,630074,1869,27584706,5,No ,1,Poorly drained,Mollisols,B/D,81,152,27.5,35.2,37.3,2,0.19,7.9,1.5,9,17
27105,MN105,630074,1869,27584706,5,No ,1,Poorly drained,Mollisols,B/D,0,81,31,35.4,33.6,6,0.2,7.9,1.5,9,28
27105,MN105,630074,1869,27584707,5,No ,1,Moderately well drained,Mollisols,C,0,25,22,26,52,5,0.2,7,1.5,9,21
27105,MN105,630074,1869,27584707,5,No ,1,Moderately well drained,Mollisols,C,25,89,22,26,52,5,0.2,7.5,1.5,9,21
27105,MN105,630074,1869,27584707,5,No ,1,Moderately well drained,Mollisols,C,89,152,22,41.1,36.9,2,0.2,7.5,1.5,9,15
27105,MN105,630074,1869,27584708,5,No ,1,Poorly drained,Mollisols,B/D,0,66,31.5,35.3,33.2,6,0.2,7,1.3,9,28
27105,MN105,630074,1869,27584708,5,No ,1,Poorly drained,Mollisols,B/D,89,152,27.5,35.2,37.3,0.25,0.17,7.5,1.4,9,14
27105,MN105,630074,1869,27584708,5,No ,1,Poorly drained,Mollisols,B/D,66,89,27.5,35.2,37.3,0.75,0.18,7,1.3,9,15
27105,MN105,630073,242,27584701,60,Yes,4,Well drained,Mollisols,C,38,66,30,17.8,52.2,0.75,0.16,6.7,1.5,9,17
27105,MN105,630073,242,27584701,60,Yes,4,Well drained,Mollisols,C,112,203,27,34.8,38.2,0.25,0.16,7.9,1.55,2.7,14
27105,MN105,630073,242,27584701,60,Yes,4,Well drained,Mollisols,C,0,38,28.5,19.3,52.2,4.5,0.18,6.7,1.43,9,23
27105,MN105,630073,242,27584701,60,Yes,4,Well drained,Mollisols,C,66,112,27,34.8,38.2,0.75,0.16,6.7,1.55,2.7,14
27105,MN105,630073,242,27584702,5,No ,2,Somewhat poorly drained,Mollisols,C/D,0,41,32.5,6.7,60.8,5,0.2,7,1.25,9,28
27105,MN105,630073,242,27584702,5,No ,2,Somewhat poorly drained,Mollisols,C/D,84,203,27,27.5,45.5,0.25,0.16,7.9,1.55,2.7,14
27105,MN105,630073,242,27584702,5,No ,2,Somewhat poorly drained,Mollisols,C/D,41,84,31,6.9,62.1,0.75,0.18,7.2,1.3,9,17
27105,MN105,630073,242,27584703,10,No ,2,Somewhat poorly drained,Mollisols,C/D,140,203,27,34.8,38.2,0.25,0.16,7.9,1.55,2.7,14
27105,MN105,630073,242,27584703,10,No ,2,Somewhat poorly drained,Mollisols,C/D,38,51,28,37,35,0.75,0.21,6.7,1.3,9,16
27105,MN105,630073,242,27584703,10,No ,2,Somewhat poorly drained,Mollisols,C/D,64,140,27,34.8,38.2,0.25,0.16,7.9,1.55,2.7,14
27105,MN105,630073,242,27584703,10,No ,2,Somewhat poorly drained,Mollisols,C/D,0,38,31,20,49,5,0.23,6.7,1.3,9,28
27105,MN105,630073,242,27584703,10,No ,2,Somewhat poorly drained,Mollisols,C/D,51,64,27,34.8,38.2,0.25,0.16,6.7,1.55,2.7,14
27105,MN105,630073,242,27584704,25,Yes,4,Well drained,Mollisols,B,41,203,2.5,91,6.5,0.25,0.03,7.3,1.6,92,2
27105,MN105,630073,242,27584704,25,Yes,4,Well drained,Mollisols,B,0,25,22.5,24.8,52.7,4.5,0.23,6.5,1.33,9,20
27105,MN105,630073,242,27584704,25,Yes,4,Well drained,Mollisols,B,25,41,24,39.1,36.9,1.5,0.21,6.5,1.38,9,15
27105,MN105,630069,630,27584683,5,No ,2,Somewhat poorly drained,Mollisols,C/D,38,51,28,37,35,0.75,0.21,6.7,1.3,9,16
27105,MN105,630069,630,27584683,5,No ,2,Somewhat poorly drained,Mollisols,C/D,51,64,27,34.8,38.2,0.25,0.16,6.7,1.55,2.7,14
27105,MN105,630069,630,27584683,5,No ,2,Somewhat poorly drained,Mollisols,C/D,64,140,27,34.8,38.2,0.25,0.16,7.9,1.55,2.7,14
27105,MN105,630069,630,27584683,5,No ,2,Somewhat poorly drained,Mollisols,C/D,140,203,27,34.8,38.2,0.25,0.16,7.9,1.55,2.7,14
27105,MN105,630069,630,27584683,5,No ,2,Somewhat poorly drained,Mollisols,C/D,0,38,31,20,49,5,0.23,6.7,1.3,9,28
27105,MN105,630069,630,27584684,40,Yes,9,Well drained,Mollisols,C,66,203,27,34.8,38.2,0.25,0.16,7.9,1.55,2.7,14
27105,MN105,630069,630,27584684,40,Yes,9,Well drained,Mollisols,C,20,66,30,17.8,52.2,0.75,0.16,6.7,1.5,9,17
27105,MN105,630069,630,27584684,40,Yes,9,Well drained,Mollisols,C,0,20,28.5,19.3,52.2,4,0.18,6.7,1.43,9,22
27105,MN105,630069,630,27584685,20,Yes,12,Well drained,Mollisols,C,20,97,27,34.8,38.2,0.25,0.16,7.9,1.55,2.7,15
27105,MN105,630069,630,27584685,20,Yes,12,Well drained,Mollisols,C,97,203,27,34.8,38.2,0.25,0.16,7.9,1.55,2.7,14
27105,MN105,630069,630,27584685,20,Yes,12,Well drained,Mollisols,C,0,20,29,34,37,2,0.16,7.9,1.55,2.7,19
27105,MN105,630069,630,27584686,20,Yes,9,Excessively drained,Mollisols,A,0,15,10,66.6,23.4,2,0.11,7.3,1.4,28,9
27105,MN105,630069,630,27584686,20,Yes,9,Excessively drained,Mollisols,A,15,152,2.5,96,1.5,0.25,0.03,7.9,1.58,92,2
27105,MN105,630069,630,27584687,5,No ,9,Well drained,Mollisols,B,18,51,24,39.1,36.9,1.5,0.21,6.5,1.38,9,15
27105,MN105,630069,630,27584687,5,No ,9,Well drained,Mollisols,B,51,203,2.5,91,6.5,0.25,0.03,7.3,1.6,92,2
27105,MN105,630069,630,27584687,5,No ,9,Well drained,Mollisols,B,0,18,22.5,24.8,52.7,4.5,0.23,6.5,1.33,9,20
27105,MN105,630069,630,27584688,10,No ,4,Well drained,Mollisols,C,0,25,28.5,19.3,52.2,4.5,0.18,6.7,1.43,9,23
27105,MN105,630069,630,27584688,10,No ,4,Well drained,Mollisols,C,25,46,30,17.8,52.2,0.75,0.16,6.7,1.5,9,17
27105,MN105,630069,630,27584688,10,No ,4,Well drained,Mollisols,C,46,203,27,34.8,38.2,0.25,0.16,7.9,1.55,2.7,14
27105,MN105,630061,144,27584666,20,Yes,14,Well drained,Mollisols,C,0,20,28.5,19.3,52.2,4,0.18,6.7,1.43,9,22
27105,MN105,630061,144,27584666,20,Yes,14,Well drained,Mollisols,C,20,41,30,17.8,52.2,0.75,0.16,6.7,1.5,9,17
27105,MN105,630061,144,27584666,20,Yes,14,Well drained,Mollisols,C,41,97,27,34.8,38.2,0.25,0.16,7,1.55,2.7,14
27105,MN105,630061,144,27584666,20,Yes,14,Well drained,Mollisols,C,97,203,27,34.8,38.2,0.25,0.16,7.9,1.55,2.7,14
27105,MN105,630061,144,27584667,5,No ,2,Somewhat poorly drained,Mollisols,C/D,0,38,31,20,49,5,0.23,6.7,1.3,9,28
27105,MN105,630061,144,27584667,5,No ,2,Somewhat poorly drained,Mollisols,C/D,38,51,28,37,35,0.75,0.21,6.7,1.3,9,16
27105,MN105,630061,144,27584667,5,No ,2,Somewhat poorly drained,Mollisols,C/D,51,64,27,34.8,38.2,0.25,0.16,6.7,1.55,2.7,14
27105,MN105,630061,144,27584667,5,No ,2,Somewhat poorly drained,Mollisols,C/D,140,203,27,34.8,38.2,0.25,0.16,7.9,1.55,2.7,14
27105,MN105,630061,144,27584667,5,No ,2,Somewhat poorly drained,Mollisols,C/D,64,140,27,34.8,38.2,0.25,0.16,7.9,1.55,2.7,14
27105,MN105,630061,144,27584668,40,Yes,16,Well drained,Mollisols,C,0,18,29,34,37,2,0.16,7.9,1.55,2.7,19
27105,MN105,630061,144,27584668,40,Yes,16,Well drained,Mollisols,C,18,76,27,34.8,38.2,0.25,0.16,7.9,1.55,2.7,15
27105,MN105,630061,144,27584668,40,Yes,16,Well drained,Mollisols,C,76,203,27,34.8,38.2,0.25,0.16,7.9,1.55,2.7,14
27105,MN105,630061,144,27584669,5,No ,9,Well drained,Mollisols,B,0,18,22.5,24.8,52.7,4.5,0.23,6.5,1.33,9,20
27105,MN105,630061,144,27584669,5,No ,9,Well drained,Mollisols,B,18,51,24,39.1,36.9,1.5,0.21,6.5,1.38,9,15
27105,MN105,630061,144,27584669,5,No ,9,Well drained,Mollisols,B,51,203,2.5,91,6.5,0.25,0.03,7.3,1.6,92,2
27105,MN105,630061,144,27584670,20,Yes,15,Excessively drained,Mollisols,A,0,20,10,66.6,23.4,2,0.11,7.3,1.4,28,9
27105,MN105,630061,144,27584670,20,Yes,15,Excessively drained,Mollisols,A,20,152,2.5,96,1.5,0.25,0.03,7.9,1.58,92,2
27105,MN105,630061,144,27584671,10,No ,4,Well drained,Mollisols,C,0,25,28.5,19.3,52.2,4.5,0.18,6.7,1.35,9,23
27105,MN105,630061,144,27584671,10,No ,4,Well drained,Mollisols,C,25,46,30,17.8,52.2,0.75,0.16,6.7,1.35,9,17
27105,MN105,630061,144,27584671,10,No ,4,Well drained,Mollisols,C,46,203,27,34.8,38.2,0.25,0.16,7.9,1.55,2.7,14
27105,MN105,630070,329,27584689,10,No ,2,Somewhat poorly drained,Mollisols,C/D,64,140,27,34.8,38.2,0.25,0.16,7.9,1.55,2.7,14
27105,MN105,630070,329,27584689,10,No ,2,Somewhat poorly drained,Mollisols,C/D,140,203,27,34.8,38.2,0.25,0.16,7.9,1.55,2.7,14
27105,MN105,630070,329,27584689,10,No ,2,Somewhat poorly drained,Mollisols,C/D,0,38,31,20,49,5,0.23,6.7,1.3,9,28
27105,MN105,630070,329,27584689,10,No ,2,Somewhat poorly drained,Mollisols,C/D,38,51,28,37,35,0.75,0.21,6.7,1.3,9,16
27105,MN105,630070,329,27584689,10,No ,2,Somewhat poorly drained,Mollisols,C/D,51,64,27,34.8,38.2,0.25,0.16,6.7,1.55,2.7,14
27105,MN105,630070,329,27584690,55,Yes,9,Well drained,Mollisols,C,0,25,28.5,19.3,52.2,4.5,0.18,6.7,1.35,9,23
27105,MN105,630070,329,27584690,55,Yes,9,Well drained,Mollisols,C,25,46,30,17.8,52.2,0.75,0.16,6.7,1.35,9,17
27105,MN105,630070,329,27584690,55,Yes,9,Well drained,Mollisols,C,46,203,27,34.8,38.2,0.25,0.16,7.9,1.55,2.7,14
27105,MN105,630070,329,27584691,10,No ,4,Well drained,Mollisols,C,0,25,28.5,19.3,52.2,4.5,0.18,6.7,1.35,9,23
27105,MN105,630070,329,27584691,10,No ,4,Well drained,Mollisols,C,25,46,30,17.8,52.2,0.75,0.16,6.7,1.35,9,17
27105,MN105,630070,329,27584691,10,No ,4,Well drained,Mollisols,C,46,203,27,34.8,38.2,0.25,0.16,7.9,1.55,2.7,14
27105,MN105,630070,329,27584692,25,Yes,12,Well drained,Mollisols,C,0,18,29,34,37,2,0.16,7.9,1.55,2.7,19
27105,MN105,630070,329,27584692,25,Yes,12,Well drained,Mollisols,C,18,84,27,34.8,38.2,0.25,0.16,7.9,1.55,2.7,15
27105,MN105,630070,329,27584692,25,Yes,12,Well drained,Mollisols,C,84,203,27,34.8,38.2,0.25,0.16,7.9,1.55,2.7,14
27105,MN105,630062,223,27584672,5,No ,2,Somewhat poorly drained,Mollisols,C/D,0,38,31,20,49,5,0.23,6.7,1.3,9,28
27105,MN105,630062,223,27584672,5,No ,2,Somewhat poorly drained,Mollisols,C/D,38,51,28,37,35,0.75,0.21,6.7,1.3,9,16
27105,MN105,630062,223,27584672,5,No ,2,Somewhat poorly drained,Mollisols,C/D,51,64,27,34.8,38.2,0.25,0.16,6.7,1.55,2.7,14
27105,MN105,630062,223,27584672,5,No ,2,Somewhat poorly drained,Mollisols,C/D,64,140,27,34.8,38.2,0.25,0.16,7.9,1.55,2.7,14
27105,MN105,630062,223,27584672,5,No ,2,Somewhat poorly drained,Mollisols,C/D,140,203,27,34.8,38.2,0.25,0.16,7.9,1.55,2.7,14
27105,MN105,630062,223,27584673,40,Yes,14,Well drained,Mollisols,C,0,25,28.5,19.3,52.2,4.5,0.18,6.7,1.43,9,29
27105,MN105,630062,223,27584673,40,Yes,14,Well drained,Mollisols,C,25,38,30,17.8,52.2,0.75,0.16,6.7,1.5,9,17.5
27105,MN105,630062,223,27584673,40,Yes,14,Well drained,Mollisols,C,38,112,27,34.8,38.2,0.25,0.16,7,1.55,2.7,14
27105,MN105,630062,223,27584673,40,Yes,14,Well drained,Mollisols,C,112,203,27,34.8,38.2,0.25,0.16,7.9,1.55,2.7,14
27105,MN105,630062,223,27584674,45,Yes,16,Well drained,Mollisols,C,0,23,29,34,37,2,0.16,7.9,1.55,2.7,19
27105,MN105,630062,223,27584674,45,Yes,16,Well drained,Mollisols,C,23,33,27,34.8,38.2,0.75,0.16,7.9,1.55,2.7,15
27105,MN105,630062,223,27584674,45,Yes,16,Well drained,Mollisols,C,33,135,27,34.8,38.2,0.25,0.16,7.9,1.55,2.7,14
27105,MN105,630062,223,27584674,45,Yes,16,Well drained,Mollisols,C,135,203,27,34.8,38.2,0.25,0.16,7.9,1.55,2.7,14
27105,MN105,630062,223,27584675,10,No ,4,Well drained,Mollisols,C,0,25,28.5,19.3,52.2,4.5,0.18,6.7,1.35,9,23
27105,MN105,630062,223,27584675,10,No ,4,Well drained,Mollisols,C,25,46,30,17.8,52.2,0.75,0.16,6.7,1.35,9,17
27105,MN105,630062,223,27584675,10,No ,4,Well drained,Mollisols,C,46,203,27,34.8,38.2,0.25,0.16,7.9,1.55,2.7,14
27105,MN105,630077,556,27584717,10,No ,1,Somewhat poorly drained,Mollisols,B/D,0,53,29.5,7,63.5,6,0.21,6.7,1.25,9,27
27105,MN105,630077,556,27584717,10,No ,1,Somewhat poorly drained,Mollisols,B/D,53,79,29.5,7,63.5,0.75,0.21,6.7,1.25,9,16
27105,MN105,630077,556,27584717,10,No ,1,Somewhat poorly drained,Mollisols,B/D,79,89,12,68.3,19.7,0.25,0.13,6.5,1.43,62,7
27105,MN105,630077,556,27584717,10,No ,1,Somewhat poorly drained,Mollisols,B/D,89,152,3.5,90.1,6.4,0.25,0.03,7.9,1.6,92,2
27105,MN105,630077,556,27584718,90,Yes,1,Poorly drained,Mollisols,B/D,53,79,29.5,7,63.5,0.75,0.21,6.7,1.25,9,16
27105,MN105,630077,556,27584718,90,Yes,1,Poorly drained,Mollisols,B/D,89,152,3.5,90.1,6.4,0.25,0.03,7.9,1.6,92,2
27105,MN105,630077,556,27584718,90,Yes,1,Poorly drained,Mollisols,B/D,0,53,29.5,7,63.5,6,0.21,6.7,1.25,9,27
27105,MN105,630077,556,27584718,90,Yes,1,Poorly drained,Mollisols,B/D,79,89,12,68.3,19.7,0.25,0.13,6.5,1.43,62,7
27105,MN105,740156,777,27584732,80,Yes,1,Well drained,Mollisols,B,0,18,22.5,24.8,52.7,4.5,0.23,6.5,1.33,9,20
27105,MN105,740156,777,27584732,80,Yes,1,Well drained,Mollisols,B,18,51,24,39.1,36.9,1.5,0.21,6.5,1.38,9,15
27105,MN105,740156,777,27584732,80,Yes,1,Well drained,Mollisols,B,51,203,2.5,91,6.5,0.25,0.03,7.3,1.6,92,2
27105,MN105,740156,777,27584733,10,No ,1,Well drained,Mollisols,B,0,36,31,6.9,62.1,4.5,0.21,6.7,1.35,9,25
27105,MN105,740156,777,27584733,10,No ,1,Well drained,Mollisols,B,36,86,29.5,7,63.5,0.75,0.19,6.7,1.35,9,16
27105,MN105,740156,777,27584733,10,No ,1,Well drained,Mollisols,B,86,152,2.5,80.2,17.3,0.25,0.03,7.3,1.6,211,2
27105,MN105,740156,777,27584734,10,No ,1,Moderately well drained,Mollisols,C,0,18,22.5,24.8,52.7,4.5,0.23,6.5,1.33,9,20
27105,MN105,740156,777,27584734,10,No ,1,Moderately well drained,Mollisols,C,18,51,24,39.1,36.9,1.5,0.21,6.5,1.38,9,15
27105,MN105,740156,777,27584734,10,No ,1,Moderately well drained,Mollisols,C,51,203,2.5,91,6.5,0.25,0.03,7.3,1.6,92,2
27105,MN105,740157,1942,27584735,80,Yes,4,Well drained,Mollisols,B,0,18,22.5,24.8,52.7,4.5,0.23,6.5,1.33,9,20
27105,MN105,740157,1942,27584735,80,Yes,4,Well drained,Mollisols,B,18,51,24,39.1,36.9,1.5,0.21,6.5,1.38,9,15
27105,MN105,740157,1942,27584735,80,Yes,4,Well drained,Mollisols,B,51,203,2.5,91,6.5,0.25,0.03,7.3,1.6,92,2
27105,MN105,740157,1942,27584736,14,No ,4,Well drained,Mollisols,B,0,33,31,6.9,62.1,4.5,0.21,6.7,1.35,9,25
27105,MN105,740157,1942,27584736,14,No ,4,Well drained,Mollisols,B,33,86,29.5,7,63.5,0.75,0.19,6.7,1.35,9,16
27105,MN105,740157,1942,27584736,14,No ,4,Well drained,Mollisols,B,86,152,2.5,80.2,17.3,0.25,0.03,7.3,1.6,92,2
27105,MN105,740157,1942,27584737,6,No ,4,Excessively drained,Mollisols,A,25,152,2.5,91,6.5,0.25,0.03,7.9,1.58,92,2
27105,MN105,740157,1942,27584737,6,No ,4,Excessively drained,Mollisols,A,0,18,10,66.6,23.4,2,0.11,7.3,1.4,28,9
27105,MN105,740157,1942,27584737,6,No ,4,Excessively drained,Mollisols,A,18,25,5,79.2,15.8,0.75,0.03,7.9,1.58,92,4
27107,MN107,357195,402,27583394,85,Yes,1,Moderately well drained,Entisols,C,0,33,27,34.7,38.3,3,0.2,7.2,1.15,9.17,20
27107,MN107,357195,402,27583394,85,Yes,1,Moderately well drained,Entisols,C,33,203,27,37.1,35.9,0.25,0.17,7.9,1.35,9.17,20
27107,MN107,357196,1027,27583398,85,Yes,1,Poorly drained,Entisols,A/D,61,203,7,83.8,9.2,1.75,0.12,7,1.53,72.69,17.5
27107,MN107,357196,1027,27583398,85,Yes,1,Poorly drained,Entisols,A/D,0,61,10,60.2,29.8,6.5,0.2,7,1.35,91.7,22.5
27107,MN107,357200,1710,27584010,10,No ,1,Poorly drained,Mollisols,C/D,20,71,30,34,36,4,0.2,7,1.4,3,25.2
27107,MN107,357200,1710,27584010,10,No ,1,Poorly drained,Mollisols,C/D,0,20,30,34,36,7,0.21,6.3,1.3,3,25.8
27107,MN107,357200,1710,27584010,10,No ,1,Poorly drained,Mollisols,C/D,71,86,34,18,48,1,0.18,7,1.4,3,26.8
27107,MN107,357200,1710,27584010,10,No ,1,Poorly drained,Mollisols,C/D,86,200,26,39,35,0.5,0.17,7.6,1.5,3,19.7
27107,MN107,357200,1710,27584011,20,Yes,2,Moderately well drained,Mollisols,C/D,0,33,22,41,37,5.5,0.19,7,1.35,9,19.3
27107,MN107,357200,1710,27584011,20,Yes,2,Moderately well drained,Mollisols,C/D,33,43,23,40,37,2,0.2,7.2,1.4,9,18.6
27107,MN107,357200,1710,27584011,20,Yes,2,Moderately well drained,Mollisols,C/D,43,69,28,35,37,0.5,0.2,7.9,1.45,3,19.7
27107,MN107,357200,1710,27584011,20,Yes,2,Moderately well drained,Mollisols,C/D,69,200,23,40,37,0.2,0.17,7.9,1.45,9,17
27107,MN107,357200,1710,27584012,3,No ,0.5,Very poorly drained,Mollisols,C/D,51,94,48,5,47,4,0.13,7,1.3,1,36.9
27107,MN107,357200,1710,27584012,3,No ,0.5,Very poorly drained,Mollisols,C/D,94,180,48,5,47,2,0.12,7.6,1.35,1,36
27107,MN107,357200,1710,27584012,3,No ,0.5,Very poorly drained,Mollisols,C/D,0,20,34,17,49,8,0.22,7,1.2,3,28
27107,MN107,357200,1710,27584012,3,No ,0.5,Very poorly drained,Mollisols,C/D,20,51,32,17,51,6,0.22,7,1.2,3,26.3
27107,MN107,357200,1710,27584012,3,No ,0.5,Very poorly drained,Mollisols,C/D,180,200,31,21,48,1,0.17,7.6,1.4,3,23.9
27107,MN107,357200,1710,27584013,2,No ,1,Well drained,Mollisols,B,61,200,5.5,85.3,9.2,0.25,0.05,7.9,1.6,233,3.3
27107,MN107,357200,1710,27584013,2,No ,1,Well drained,Mollisols,B,0,15,21.5,41.4,37.1,4.5,0.21,6.7,1.45,9,19.8
27107,MN107,357200,1710,27584013,2,No ,1,Well drained,Mollisols,B,15,61,24,39.1,36.9,0.75,0.18,6.7,1.45,9,13.5
27107,MN107,357200,1710,27584014,60,Yes,3,Well drained,Mollisols,B,0,38,23,40,37,4.5,0.17,7,1.4,9,20
27107,MN107,357200,1710,27584014,60,Yes,3,Well drained,Mollisols,B,102,200,25,38,37,0.2,0.17,7.9,1.5,9,16.3
27107,MN107,357200,1710,27584014,60,Yes,3,Well drained,Mollisols,B,38,56,23,40,37,0.7,0.17,7,1.45,9,17.1
