county_ansi,year,pcp_win,pcp_prevND,tmin04,tmin05,tmin09,tmin10,tmax07,tmax08,tmax_jja,pdsi06,pdsi07,pdsi08,pdsi_jja,pdsi_may,zndx07,zndx08,zndx_jja
001,1973,1.87,2.37,28.8,39.0,43.7,39.2,77.7,78.1,76.83333333333333,1.35,2.07,2.3,1.9066666666666665,1.88,2.57,1.33,0.96
001,1974,1.8900000000000001,2.36,29.0,38.3,38.2,33.0,82.3,73.1,76.53333333333333,2.12,2.18,2.71,2.336666666666667,2.53,0.82,2.28,0.8866666666666666
001,1975,3.9400000000000004,3.6100000000000003,24.6,43.6,42.1,35.0,81.9,76.4,77.16666666666667,0.59,0.67,-0.34,0.30666666666666664,-0.68,0.42,-1.01,0.3966666666666667
001,1976,2.09,2.59,32.6,38.3,41.4,25.4,82.3,81.5,80.89999999999999,-1.68,-2.19,-3.31,-2.393333333333333,-2.08,-2.07,-4.04,-1.8499999999999999
001,1977,2.1,0.74,34.0,48.0,45.4,33.2,80.3,71.0,75.53333333333333,-5.45,0.2,0.65,-1.5333333333333332,-5.81,0.59,1.41,0.4333333333333333
001,1978,2.14,4.4399999999999995,28.4,43.2,47.6,33.8,75.9,76.5,75.63333333333334,0.74,1.89,3.71,2.1133333333333333,1.17,3.7,6.03,2.93
001,1979,3.29,2.0,26.0,37.2,45.5,31.2,78.8,74.0,75.5,-0.15,-0.25,-0.7,-0.3666666666666667,-0.12,-0.36,-1.41,-0.63
001,1980,2.17,1.48,30.4,42.2,43.0,30.2,81.9,75.8,77.56666666666666,-3.01,-3.27,-3.02,-3.0999999999999996,-2.42,-1.71,-0.26,-1.4933333333333332
001,1981,1.82,1.06,31.6,39.5,43.2,32.9,78.2,75.3,75.30000000000001,1.03,0.62,0.64,0.7633333333333333,0.01,-0.92,0.26,0.8033333333333333
001,1982,2.64,1.35,25.3,44.4,44.6,37.4,79.3,75.2,74.63333333333333,1.08,1.2,0.6,0.9600000000000001,1.66,0.71,-1.43,-0.6466666666666666
001,1983,2.4999999999999996,2.9,27.7,35.9,46.7,35.3,82.1,82.0,79.2,-0.92,-0.67,-1.08,-0.89,-0.88,0.48,-1.44,-0.4566666666666666
001,1984,2.5300000000000002,4.56,31.1,39.0,40.1,37.9,79.4,81.2,78.36666666666667,1.23,-0.72,-1.74,-0.41,-0.95,-2.16,-3.28,-0.5866666666666666
001,1985,2.39,2.2199999999999998,32.3,43.8,43.6,31.6,78.6,72.0,73.60000000000001,2.07,2.53,2.65,2.4166666666666665,1.72,2.02,1.14,1.5899999999999999
001,1986,2.32,2.6500000000000004,33.1,41.4,45.0,34.3,78.9,73.1,75.9,3.29,3.71,4.1,3.6999999999999997,2.71,2.26,2.33,2.3966666666666665
001,1987,0.9900000000000001,1.8900000000000001,31.9,42.7,44.8,30.6,82.2,76.3,79.63333333333334,-3.46,-3.11,-3.19,-3.2533333333333334,-2.15,-0.03,-1.19,-1.9300000000000004
001,1988,1.99,1.6800000000000002,26.9,44.2,44.4,28.2,85.6,78.3,81.93333333333334,-5.94,-6.43,0.61,-3.9200000000000004,-5.34,-3.31,1.82,-1.64
001,1989,2.66,3.65,26.0,39.8,44.0,31.8,82.9,78.0,78.39999999999999,1.23,-1.17,-0.53,-0.15666666666666665,1.25,-3.51,1.56,-0.5399999999999999
001,1990,1.4500000000000002,1.25,28.4,37.3,45.8,30.9,77.8,77.4,76.8,-0.21,-0.15,-0.54,-0.3,-0.75,0.11,-1.23,0.09000000000000001
001,1991,1.7,1.04,32.0,45.9,44.7,31.6,76.5,80.1,77.7,0.66,1.85,0.99,1.1666666666666667,0.64,3.78,-2.0,0.6733333333333332
001,1992,1.63,3.71,28.4,42.1,42.5,31.5,70.8,72.0,71.39999999999999,-0.99,-0.73,-0.05,-0.59,-0.99,0.5,1.81,0.6633333333333333
001,1993,2.35,2.07,27.3,40.2,40.2,29.6,73.9,76.1,73.23333333333333,1.03,2.25,2.27,1.8500000000000003,0.84,3.98,0.77,1.86
001,1994,2.4400000000000004,3.06,28.4,42.4,48.2,38.9,75.8,73.9,75.06666666666668,1.56,1.58,0.96,1.3666666666666665,1.15,0.54,-1.36,0.25333333333333335
001,1995,2.22,1.35,25.7,39.9,43.2,35.2,77.5,78.6,78.6,-1.72,0.7,1.35,0.11000000000000003,-0.31,2.11,2.15,-0.020000000000000167
001,1996,3.27,1.9900000000000002,24.4,38.4,46.7,33.0,75.9,78.9,76.60000000000001,-0.98,1.24,-0.75,-0.16333333333333333,-0.89,3.72,-2.24,0.3099999999999999
001,1997,3.51,4.61,26.4,36.2,48.0,35.5,76.4,72.6,75.63333333333334,0.24,1.15,0.81,0.7333333333333334,-1.02,2.82,-0.68,0.9499999999999998
001,1998,1.77,1.6199999999999999,31.9,44.6,48.3,37.9,79.0,79.5,76.60000000000001,1.15,-0.27,-1.04,-0.05333333333333338,-0.88,-0.81,-2.38,0.08333333333333333
001,1999,2.6599999999999997,2.77,32.3,43.8,45.8,32.3,81.3,75.0,76.7,0.73,1.64,2.68,1.6833333333333336,1.0,2.98,3.61,2.03
001,2000,2.05,0.65,28.7,42.7,42.6,36.9,78.3,77.1,75.36666666666666,0.22,0.27,0.39,0.29333333333333333,0.13,0.21,0.46,0.32666666666666666
001,2001,3.3,4.65,32.0,43.5,45.4,34.0,80.7,81.3,78.86666666666667,3.26,-0.67,-1.18,0.47,3.23,-2.01,-1.75,-0.89
001,2002,1.65,2.77,28.1,36.1,48.7,28.8,81.8,75.4,78.1,0.21,1.93,2.25,1.4633333333333336,0.32,5.22,1.57,2.1866666666666665
001,2003,0.6799999999999999,0.55,29.0,39.7,45.8,34.5,79.6,81.5,78.56666666666666,0.78,0.85,-1.23,0.1333333333333333,0.24,0.47,-3.7,-0.5133333333333333
001,2004,2.13,1.76,28.7,37.9,50.2,37.3,77.1,71.4,73.13333333333334,-2.24,-1.78,-1.94,-1.986666666666667,-1.96,0.68,-1.03,-0.5966666666666667
001,2005,3.08,1.4100000000000001,33.4,41.3,48.5,36.2,81.2,78.0,78.53333333333335,2.09,-0.75,-1.49,-0.050000000000000044,1.12,-2.26,-2.44,-0.48
001,2006,2.13,3.6399999999999997,34.9,44.6,43.9,30.9,85.9,79.0,80.46666666666667,-1.66,-2.65,-3.42,-2.5766666666666667,-0.99,-3.49,-3.13,-2.9800000000000004
001,2007,2.4899999999999998,2.28,27.6,44.2,45.4,39.5,81.8,77.3,79.3,-4.39,-4.84,-5.36,-4.863333333333333,-3.64,-2.71,-3.04,-3.0400000000000005
001,2008,1.73,1.41,28.4,37.8,45.7,35.1,78.9,78.9,76.9,1.51,-0.22,-1.17,0.040000000000000036,1.1,-0.65,-2.93,-0.67
001,2009,2.92,2.79,30.3,38.2,50.4,32.7,73.8,73.7,73.46666666666665,-1.66,-1.2,-1.18,-1.3466666666666667,-1.25,0.87,-0.33,-0.3566666666666667
001,2010,2.45,2.37,34.2,42.0,43.3,36.5,80.5,80.0,77.86666666666666,-1.81,0.37,1.1,-0.11333333333333329,-1.86,1.1,2.3,0.9966666666666667
001,2011,2.6,2.84,30.0,40.4,44.1,38.9,82.7,78.6,77.6,2.14,2.04,2.21,2.13,2.31,0.37,1.13,0.5733333333333333
001,2012,1.69,0.8400000000000001,31.7,44.2,41.0,32.6,84.0,78.3,79.53333333333335,4.8,4.68,-0.64,2.9466666666666668,2.81,1.13,-1.93,2.0100000000000002
001,2013,2.8000000000000003,2.05,22.9,39.5,47.4,35.5,78.7,79.5,76.8,1.74,-0.69,-1.64,-0.19666666666666663,1.15,-2.07,-3.06,-0.9966666666666666
001,2014,4.11,2.63,25.6,42.2,46.0,34.8,76.8,75.7,75.66666666666667,2.97,2.56,2.98,2.8366666666666664,2.31,-0.31,2.06,1.4833333333333334
001,2015,1.46,1.8,30.2,39.8,51.9,35.8,80.2,75.4,76.9,0.37,0.37,0.54,0.4266666666666667,0.82,0.11,0.62,-0.13
001,2016,3.6599999999999997,4.5600000000000005,30.1,41.4,49.7,37.7,78.3,78.4,76.73333333333333,1.21,2.85,2.84,2.3000000000000003,1.15,5.31,0.84,2.23
001,2017,4.029999999999999,3.88,31.5,40.5,49.0,36.2,79.0,72.5,75.5,2.51,2.01,3.0,2.5066666666666664,2.83,-0.71,3.58,0.93
001,2018,2.26,1.3399999999999999,19.7,44.7,48.5,32.4,79.6,76.9,77.16666666666667,1.53,2.11,2.02,1.8866666666666667,1.07,2.22,0.37,1.4266666666666667
001,2019,3.31,2.46,29.4,37.1,48.6,35.0,80.8,75.1,76.76666666666667,2.68,2.23,1.67,2.1933333333333334,3.32,-0.51,-0.99,-0.8000000000000002
001,2020,3.9,4.14,26.6,40.8,43.9,29.8,81.8,78.0,79.16666666666667,-2.37,0.74,1.51,-0.040000000000000036,-1.53,2.23,2.54,0.5866666666666668
001,2021,1.83,2.69,30.7,40.2,47.5,41.1,82.3,80.6,81.36666666666666,-2.45,-3.6,-4.26,-3.436666666666667,-0.97,-4.21,-3.08,-4.003333333333333
001,2022,4.57,4.45,26.5,43.3,46.9,35.7,78.5,76.5,76.96666666666667,2.48,-0.4,-0.39,0.5633333333333334,2.58,-1.21,-0.08,-0.2633333333333333
001,2023,5.01,5.33,27.2,44.0,52.6,38.7,78.5,77.5,78.36666666666666,-2.42,-3.72,-4.37,-3.503333333333334,-1.15,-4.63,-3.11,-3.9733333333333327
001,2024,3.92,3.54,32.0,43.0,50.9,37.2,79.6,76.0,76.46666666666665,1.9,-0.24,-0.19,0.49,0.75,-0.73,0.09,1.0066666666666666
001,2025,2.08,2.92,29.2,40.6,49.9,39.2,79.4,76.1,76.63333333333334,-2.43,-1.91,-2.65,-2.33,-2.63,0.8,-2.81,-0.7433333333333333
001,2026,1.8399999999999999,1.71,28.6,38.1,,,84.0,77.9,78.83333333333333,-4.35,-4.57,-5.1,-4.673333333333333,-4.83,-2.02,-2.99,-1.68
003,1895,,,37.4,45.6,50.8,28.9,81.4,80.1,79.76666666666667,-0.7,-0.08,-0.69,-0.48999999999999994,-0.42,1.64,-1.85,-0.39333333333333337
003,1896,1.16,1.4400000000000002,35.4,50.7,43.6,31.0,81.2,80.8,80.23333333333333,2.14,1.38,1.17,1.5633333333333332,2.45,-1.63,-0.2,-0.6666666666666666
003,1897,4.15,4.9,32.3,40.7,53.0,39.5,83.3,76.2,77.96666666666665,3.11,4.44,-0.21,2.4466666666666668,2.6,4.96,-0.64,2.22
003,1898,1.6800000000000002,1.05,31.7,45.0,47.6,33.0,83.9,79.8,80.7,-0.86,-1.3,-1.58,-1.2466666666666668,-0.52,-1.59,-1.23,-1.3333333333333333
