model,member,scenario,horizon,year_start,year_end,fips5,month,d_tas_C,d_tasmax_C,pr_ratio,d_hurs_pct
INM-CM5-0,r1i1p1f1,ssp245,mid_century,2040,2069,18009,1,1.3038414561256104,1.334945638152476,1.0921649418082635,0.3602418318233447
INM-CM5-0,r1i1p1f1,ssp245,mid_century,2040,2069,18011,1,1.208131062927066,1.3005747110299808,1.073815426535026,0.41631981895673675
INM-CM5-0,r1i1p1f1,ssp245,mid_century,2040,2069,18021,1,1.1244716798121317,1.2515200660352548,1.0367394331235011,0.5644545621077413
INM-CM5-0,r1i1p1f1,ssp245,mid_century,2040,2069,18033,1,1.6133869171949868,1.4897525676765895,1.0832966370478523,0.01378717660726636
INM-CM5-0,r1i1p1f1,ssp245,mid_century,2040,2069,18117,1,0.9435784096942257,1.105086562487088,0.9931029419631623,1.1108574280978019
INM-CM5-0,r1i1p1f1,ssp245,mid_century,2040,2069,18121,1,1.21730400630031,1.312610658981157,1.0617528897203732,0.34394084635472666
INM-CM5-0,r1i1p1f1,ssp245,mid_century,2040,2069,18127,1,1.7103074954068234,1.5314311730356849,1.0391583676680658,0.041153756945774944
INM-CM5-0,r1i1p1f1,ssp245,mid_century,2040,2069,18135,1,1.1874894612126354,1.2695048140635095,1.1062969351706353,0.5074900721782143
INM-CM5-0,r1i1p1f1,ssp245,mid_century,2040,2069,18137,1,0.9877863920706886,1.1259039156921062,1.0460005214550099,0.9039392870123208
INM-CM5-0,r1i1p1f1,ssp245,mid_century,2040,2069,18141,1,1.7786486023194357,1.590093526615874,1.0484858430449062,-0.014918520638218524
INM-CM5-0,r1i1p1f1,ssp245,mid_century,2040,2069,18149,1,1.6565678622652626,1.505656133607033,1.046949542291133,0.02545857673054286
INM-CM5-0,r1i1p1f1,ssp245,mid_century,2040,2069,18151,1,1.7879770672941504,1.5833022962135601,1.0699284548761094,-0.09200207841243468
INM-CM5-0,r1i1p1f1,ssp245,mid_century,2040,2069,18159,1,1.2937159098360667,1.3406682482089423,1.07634837125909,0.3615376102707586
INM-CM5-0,r1i1p1f1,ssp245,mid_century,2040,2069,18161,1,1.052113980165359,1.1874497448571901,1.0988597875073334,0.7150664610443158
INM-CM5-0,r1i1p1f1,ssp245,mid_century,2040,2069,18167,1,1.1710568437870847,1.283235006800851,1.0339581923626198,0.4604341455917478
INM-CM5-0,r1i1p1f1,ssp245,mid_century,2040,2069,18169,1,1.4900218261852842,1.433980776943656,1.0731599362172106,0.17193436368474124
INM-CM5-0,r1i1p1f1,ssp245,mid_century,2040,2069,18175,1,0.9077783039019209,1.0765779009869334,0.9986858258602461,1.1969538046105725
INM-CM5-0,r1i1p1f1,ssp245,mid_century,2040,2069,18181,1,1.4679168969252032,1.4134919540188662,1.0521685664826992,0.15742836373323144
INM-CM5-0,r1i1p1f1,ssp245,mid_century,2040,2069,18055,1,1.0610449807910527,1.2009812841008056,1.0146465238510098,0.7609917373322332
INM-CM5-0,r1i1p1f1,ssp245,mid_century,2040,2069,18057,1,1.1899834725969072,1.2905630714428185,1.0796064654044688,0.4573624396610825
INM-CM5-0,r1i1p1f1,ssp245,mid_century,2040,2069,18065,1,1.1396754104269462,1.2532194639567251,1.0981109425055646,0.5472940407702964
INM-CM5-0,r1i1p1f1,ssp245,mid_century,2040,2069,18067,1,1.3630013064201876,1.3731775016977394,1.071277944844384,0.2885541813294168
INM-CM5-0,r1i1p1f1,ssp245,mid_century,2040,2069,18071,1,0.9693673019457378,1.132467407224226,1.0217087984417297,0.980317879973569
INM-CM5-0,r1i1p1f1,ssp245,mid_century,2040,2069,18077,1,0.9381845741860957,1.078648353643814,1.0181197877195418,1.0672109163095627
INM-CM5-0,r1i1p1f1,ssp245,mid_century,2040,2069,18087,1,1.8252156003543405,1.6150100248962644,1.0593876419175445,-0.08591219799049554
INM-CM5-0,r1i1p1f1,ssp245,mid_century,2040,2069,18091,1,1.759707657703757,1.569400626516881,1.0434656067690111,0.01931318919493208
INM-CM5-0,r1i1p1f1,ssp245,mid_century,2040,2069,18097,1,1.1019605266413919,1.249032249457457,1.0813852686167735,0.5326969990475448
INM-CM5-0,r1i1p1f1,ssp245,mid_century,2040,2069,18101,1,1.0019960831115213,1.1530637836541473,0.9991743614206314,0.9423165077513289
INM-CM5-0,r1i1p1f1,ssp245,mid_century,2040,2069,18103,1,1.4499923858363672,1.4162193086200432,1.0703825564270797,0.2139635451415529
INM-CM5-0,r1i1p1f1,ssp245,mid_century,2040,2069,18109,1,1.081865531892447,1.226941050232881,1.0553264528002697,0.6268207709785258
INM-CM5-0,r1i1p1f1,ssp245,mid_century,2040,2069,18007,1,1.4249038680904391,1.3911772047623572,1.0440789774422623,0.1654016722880982
INM-CM5-0,r1i1p1f1,ssp245,mid_century,2040,2069,18013,1,1.0170204338613757,1.1737423989508216,1.0368915376938272,0.824649318166351
INM-CM5-0,r1i1p1f1,ssp245,mid_century,2040,2069,18015,1,1.423394481887101,1.397133653357173,1.059893764725279,0.2090654721606029
INM-CM5-0,r1i1p1f1,ssp245,mid_century,2040,2069,18019,1,0.8891249090326028,1.0427946304424722,0.9955445321601762,1.2428782639769764
INM-CM5-0,r1i1p1f1,ssp245,mid_century,2040,2069,18025,1,0.8970541862303207,1.0632262860443689,0.978248920147667,1.2702003852328403
INM-CM5-0,r1i1p1f1,ssp245,mid_century,2040,2069,18031,1,1.008204627611292,1.1572376055139557,1.0534392912865471,0.8333449901854237
INM-CM5-0,r1i1p1f1,ssp245,mid_century,2040,2069,18035,1,1.2459966279088803,1.3067695413913043,1.0934136347075913,0.42593264092406
INM-CM5-0,r1i1p1f1,ssp245,mid_century,2040,2069,18045,1,1.28332469067999,1.3381404994432842,1.0570876422167044,0.2886638275881239
INM-CM5-0,r1i1p1f1,ssp245,mid_century,2040,2069,18003,1,1.487978160395869,1.4247762755159101,1.0897538205805557,0.12210342306497068
INM-CM5-0,r1i1p1f1,ssp245,mid_century,2040,2069,18001,1,1.3552168920444387,1.3551557393951725,1.0993842326848426,0.2859343646200756
INM-CM5-0,r1i1p1f1,ssp245,mid_century,2040,2069,18049,1,1.5581803151522422,1.4662955792180128,1.0635274683327043,0.10757627867327813
