model,member,scenario,horizon,year_start,year_end,fips5,month,d_tas_C,d_tasmax_C,pr_ratio
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17075,6,5.44100599925406,5.066842952503691,1.0480306211985513
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17087,6,5.681955925394959,5.7498388563242315,0.9022510396619369
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17095,6,5.462857508751085,5.058785870962936,0.9619387252057117
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17113,6,5.399327156981997,5.009762902654472,0.9762284066329779
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17123,6,5.4500665931265075,5.005740550372195,0.9675492742432311
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17135,6,5.410481951547524,5.209818308424303,1.0199805841663694
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17151,6,5.692955010395394,5.755174827132748,0.8905591717462532
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17163,6,5.5154643530974,5.399109500723398,0.9986672187152356
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17187,6,5.451553311785517,5.089749848551548,0.9664249079611191
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17199,6,5.648158782536143,5.704108483593643,0.9222340827427276
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17059,6,5.593136097914851,5.637839929296604,0.9456149913642266
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17067,6,5.438345565918439,5.14457431713447,1.0021499397757552
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17083,6,5.467650618671371,5.27725033203842,1.0207014359182958
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17085,6,5.531088492801018,5.087633073888128,1.0838333130653295
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17097,6,5.773880310186428,5.334505514670013,1.093468425227023
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17115,6,5.332164405099832,5.034627799617056,1.0428747054801222
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17119,6,5.462126887397574,5.297323873421874,0.9750034883992246
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17013,6,5.486933707913579,5.297386789266511,1.045178391852461
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17021,6,5.316585037540335,5.041693386640247,1.0676905295024004
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17027,6,5.497971370690095,5.3957883992621305,0.9934419747082724
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17031,6,5.58869895686081,5.194249450910149,1.0826368741396284
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17149,6,5.457122235889585,5.228938450843316,1.0685303500740142
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17157,6,5.62724246482577,5.612776697537356,0.998528980062795
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17161,6,5.4821354946138285,5.050220462109166,0.9902754629297178
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17171,6,5.422675730975641,5.18702643890947,1.051088098074296
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17173,6,5.35459408509746,5.13534948367851,1.0410027720558759
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17181,6,5.706292880648448,5.773264757862421,0.920564808920556
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17185,6,5.490313998724275,5.469447321329767,0.9636554415111267
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17193,6,5.538516665663906,5.555415768486,0.9619203650084471
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17201,6,5.6501649850301305,5.130229890966177,1.0447959640251874
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17005,7,7.109263582507197,7.32906578743723,0.7576109228305263
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17009,7,6.825054987981446,6.916789456295589,0.6237554494685839
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17019,7,6.502788353928622,6.537277114792573,0.7437912631621615
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17029,7,6.597694536396318,6.73129183339222,0.7766036391257375
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17035,7,6.738393446454097,6.9046621418573295,0.7744473534519453
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17049,7,6.866373308419213,7.059807532940681,0.7673450554637318
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17055,7,7.265130318098784,7.5518939749222795,0.9307387440737059
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17065,7,7.2049893974746055,7.479991816289555,0.9564302949724618
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17073,7,6.514515325336561,6.430103778152898,0.6902735900696562
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17077,7,7.317548489254705,7.61171780480862,0.9189010973848751
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17079,7,6.827751485082558,7.018741191430422,0.7906217225143842
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17089,7,6.378233163081006,6.097700708673415,0.8349202564318896
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17103,7,6.417086663173336,6.204577498706101,0.7722132229523649
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17107,7,6.656574146430387,6.727952268135482,0.6609388593799204
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17121,7,7.137366797609957,7.380755383419569,0.8349948884695134
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17129,7,6.708527367362194,6.795233133867669,0.6214635014125622
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17139,7,6.589886803456864,6.712291723831868,0.7271490325716855
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17145,7,7.322326837655112,7.60811074675388,0.9010461095292094
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17155,7,6.50776365144543,6.406667754449245,0.6864126503747852
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17169,7,6.789738349116362,6.871074744145062,0.5991255388967337
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17175,7,6.552447817848531,6.495764003539705,0.6695630891098385
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17179,7,6.645245469406575,6.670934780041648,0.6474665709128539
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17189,7,7.265469051910259,7.52550173962112,0.8516771850356283
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17203,7,6.570851594943463,6.545665424146819,0.6748841315645017
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17003,7,7.364815265449295,7.640882583731809,0.9305327734419632
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17007,7,6.403204654149249,6.100507348788085,0.86570036242074
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17011,7,6.494526101390306,6.3808078011730345,0.7016690318066758
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17015,7,6.410604787940201,6.200503574858715,0.7510707437942598
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17023,7,6.637545778701224,6.77593263540308,0.8255769066098663
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17033,7,6.76203032190034,6.92725081084302,0.8303838324576851
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17037,7,6.433588197385859,6.153780810568492,0.8177988154365134
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17041,7,6.535666815599086,6.636254846084967,0.7603478420632127
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17043,7,6.308637526072857,6.041346602021179,0.8428688703387113
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17047,7,7.03389756900242,7.259449736106433,0.9733473387519868
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17051,7,6.947450965039479,7.144354766568199,0.7391852747719557
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17053,7,6.465415395110767,6.402532191734622,0.7387620639414982
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17057,7,6.695318540023095,6.732834728012961,0.6037015888805746
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17063,7,6.436702210157478,6.270916178181267,0.7467887065734794
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17131,7,6.5876552097575996,6.565054791483647,0.6614472220628307
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17081,7,7.269197695886589,7.544205805500326,0.9270889379046172
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17091,7,6.41792646587237,6.266514097183006,0.780258703802159
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17093,7,6.4052374002197325,6.159705233592888,0.7968413684500297
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17099,7,6.475483268224707,6.321552371032908,0.7214081153199218
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17101,7,6.856900509909622,7.039413553509917,0.8948132012121969
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17105,7,6.485627211061512,6.39915623322446,0.7049953301954337
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17109,7,6.732311845293793,6.784319528171238,0.5944839275298082
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17111,7,6.3950303529015855,6.097002187862472,0.8807488009165451
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17117,7,6.949687325739717,7.12745555240042,0.6976240145523597
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17125,7,6.7196945978726035,6.791461666970122,0.5993410395653257
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17127,7,7.318609980087842,7.587386213186505,0.9320669149685902
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17133,7,7.304618427808123,7.532323312477558,0.8152634752027244
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17137,7,6.802390307974349,6.91805863312203,0.6358699136104806
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17141,7,6.400319782042345,6.155580465496826,0.8001556355513382
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17143,7,6.613501467638798,6.604138961230888,0.6441486163065705
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17147,7,6.54609599101633,6.609784084954526,0.7306804805847336
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17153,7,7.332837100674453,7.6144748994682345,0.9299932007357565
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17159,7,6.9282843251975805,7.137493692235239,0.88125271393202
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17165,7,7.207944324111054,7.488138684936132,0.9457677893900353
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17167,7,6.692224675472573,6.805402227282684,0.6354317809282628
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17177,7,6.385414928999012,6.102132098798052,0.8157627080182464
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17183,7,6.437133172199481,6.462379050156244,0.7812535631225405
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17191,7,7.08592766789252,7.3285901515285445,0.9153359284746806
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17195,7,6.413117391111143,6.2497776734622335,0.7347332586956347
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17197,7,6.2932241245129035,6.085118741751103,0.8158125975106714
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17001,7,6.86537673141612,6.939777697073168,0.6209675304794054
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17017,7,6.772311732705248,6.866045832966108,0.609876585057667
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17025,7,6.97763311596924,7.198159248983757,0.8229226702954331
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17039,7,6.58246759952624,6.628013111279188,0.7053996856147348
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17045,7,6.522842679776716,6.633730506652228,0.8287447417232914
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17061,7,6.955473095652678,7.102123559887275,0.6691322249159776
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17069,7,7.176176913806785,7.453312458924813,0.9559404724458512
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17071,7,6.659838905119614,6.676605593373438,0.6371901754432248
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17075,7,6.4236268494775,6.3427708435013415,0.7835077804540658
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17087,7,7.284633142855171,7.578960059413248,0.925134629032322
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17095,7,6.605294383356636,6.590558362953573,0.6491826674513818
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17113,7,6.557693047334283,6.553968838518699,0.7023265783446938
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17123,7,6.534714914700828,6.466055571420554,0.6639678946315933
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17135,7,6.96663457165846,7.154037560524728,0.7087272511365852
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17151,7,7.27198252061288,7.543919002641985,0.9359245779121581
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17163,7,7.215414481176822,7.437432213163902,0.7952520437719287
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17187,7,6.670100929756472,6.693632049317273,0.6196788243811411
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17199,7,7.273269437343629,7.571031552299189,0.925217575407402
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17059,7,7.147688684763011,7.415887851089792,0.9687396169649223
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17067,7,6.737595692737273,6.7826965837573425,0.6266167653717897
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17083,7,7.081263686210605,7.256370534804773,0.6938774404514358
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17085,7,6.4082077768744625,6.153445160051774,0.7714151829769135
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17097,7,6.341412354385284,6.07874891147469,0.8888818874286429
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17115,7,6.619068555284457,6.715910862822625,0.6789603556223114
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17119,7,7.125213417860664,7.338084449416499,0.7681313096941447
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17013,7,7.106566797383664,7.26895141943919,0.6698439540682978
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17021,7,6.6559242326206345,6.774619041663868,0.6454166291510367
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17027,7,7.196103101950769,7.437606795288843,0.8081669350012582
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17031,7,6.197873676061079,5.96664050253429,0.8580933139674105
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17149,7,6.901976507587335,6.999116407923282,0.6433878171943385
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17157,7,7.29564882124663,7.546527138138913,0.8783692567269569
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17161,7,6.499665923047473,6.400469354286656,0.6985527322805285
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17171,7,6.827097241905108,6.943278812569758,0.6488864475296526
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17173,7,6.758347537669977,6.916282249339929,0.7264683649916557
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17181,7,7.331111643938073,7.630099045426903,0.931478118921656
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17185,7,6.973398049626212,7.185486127054901,0.9570611292422919
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17193,7,7.088964138248741,7.330394837773156,0.9968512440735847
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17201,7,6.388379598236384,6.094266519053633,0.8557180260629209
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17005,8,8.344199740927479,8.44532682060344,0.5964473890752074
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17009,8,8.368080685701159,8.627468700238978,0.5296624725248668
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17019,8,8.075103706623452,8.365055067388312,0.5528045921003947
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17029,8,8.11337420705695,8.356807007696148,0.5765428786298735
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17035,8,8.168582251719045,8.365607656127452,0.59540046328823
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17049,8,8.242361718829557,8.401459394314315,0.602170095665336
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17055,8,7.843048292817343,7.826278759555521,0.852699452694314
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17065,8,7.790311068476797,7.783147015053942,0.87075543898569
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17073,8,7.890002783807972,8.299672103812838,0.4942457896919135
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17077,8,7.8329615179292205,7.778662745125644,0.8532528448584762
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17079,8,8.168924585244554,8.331656757524343,0.6225245379724503
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17089,8,7.508081546904521,7.698685956147642,0.5699064285616048
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17103,8,7.684876480356593,8.030591051528972,0.5460121721938415
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17107,8,8.280635162240515,8.568450513717266,0.5156889423851804
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17121,8,8.158050012226738,8.231100308807129,0.6809071069561747
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17129,8,8.360718159357702,8.649850651358179,0.5050575953580315
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17139,8,8.177377630103251,8.431718643559861,0.5495856354553901
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17145,8,7.990751938690494,7.9857164118262745,0.7792272088961977
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17155,8,7.996336282447487,8.375996296639244,0.4832797501648544
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17169,8,8.402272643034905,8.690867848076948,0.5122278060444896
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17175,8,8.04156865178237,8.446278332418728,0.47718328568232354
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17179,8,8.266304805297466,8.59491486912026,0.504237785234883
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17189,8,8.135340985729727,8.164203760384453,0.7029347409013272
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17203,8,8.146297186519064,8.494594589017652,0.49218206998217723
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17003,8,7.570173173230728,7.466758921441794,0.958088652417902
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17007,8,7.409260276176099,7.607185357210881,0.5815173673044162
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17011,8,7.912139807885069,8.296635420815676,0.49593469498899784
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17015,8,7.5355107260814975,7.895389111148916,0.5285240688032543
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17023,8,8.028841793810557,8.23772605657723,0.6150052568088268
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17033,8,8.037526106294877,8.197757197314274,0.6484745146920775
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17037,8,7.6482967489995985,7.899972887705587,0.564654911734755
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17041,8,8.103901597820823,8.372974080233405,0.5605878907952626
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17043,8,7.361490209028489,7.509967555172523,0.573095571842411
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17047,8,7.860359828102219,7.911648377324866,0.7820536151567996
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17051,8,8.313521512454258,8.461411636887874,0.5789950164119385
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17053,8,8.014550849289037,8.309684636369582,0.5379659463145768
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17057,8,8.317930789569346,8.663258518968746,0.49844008439657617
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17063,8,7.870055140088823,8.149753139940344,0.5284100731278472
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17131,8,7.9422341384439505,8.364747910569236,0.5144958855316845
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17081,8,7.97438407198058,7.99155785155267,0.7913503278112203
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17091,8,7.875637716898211,8.128348091710336,0.5561053268495574
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17093,8,7.677512026193085,7.913551212847551,0.554034135618686
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17099,8,7.915935281678969,8.25019623621472,0.5094223060980535
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17101,8,7.939587504071085,8.045395976512395,0.7011343339137156
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17105,8,8.036603995272912,8.359163619488754,0.5088011685641894
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17109,8,8.331054210451498,8.67560419196451,0.5036207454112215
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17111,8,7.318545867098521,7.451242217347669,0.5814259490014585
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17117,8,8.360354874256757,8.53224027138458,0.5536647082379874
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17125,8,8.40204229448068,8.704601814951786,0.5031223550513998
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17127,8,7.540846743916234,7.445476612989012,0.9812031296559182
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17133,8,8.12732579188122,8.076030774572132,0.6981096276409144
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17137,8,8.355716458605116,8.606707201820768,0.5214389368067653
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17141,8,7.544163385611739,7.854560861151015,0.560935024768344
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17143,8,8.185061293169952,8.55746141664764,0.48515066430440773
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17147,8,8.126033321283046,8.40972555777472,0.5528444131939152
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17153,8,7.6005332829269605,7.510178037570199,0.9513538479275119
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17159,8,8.01024109768025,8.11797764525005,0.7032321240431263
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17165,8,7.726688346301046,7.696933935527852,0.8997778680826413
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17167,8,8.323990085300238,8.588756130582794,0.5029942594599852
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17177,8,7.369939456459122,7.641372010035752,0.5703178969714927
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17183,8,7.993093760108309,8.26478169613631,0.5506508259127174
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17191,8,7.976791048465373,8.03967469044494,0.7579304459274123
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17195,8,7.660134618895199,8.055966308873053,0.5053875504891757
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17197,8,7.4937072022724465,7.670810936557302,0.5680340655547439
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17001,8,8.372343229398723,8.618321780774863,0.537370506743982
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17017,8,8.389529960324126,8.669359817008626,0.5103886681829196
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17025,8,8.155915891373013,8.270023261795586,0.6632112425525715
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17039,8,8.171008243782637,8.46559338202593,0.5407989017369297
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17045,8,8.005386608292042,8.254391829019767,0.5893693135880318
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17061,8,8.327945401695445,8.497169344732583,0.5667714137818821
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17069,8,7.544346931927407,7.45882170704715,0.9684688693621455
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17071,8,8.143898960166382,8.520864510774857,0.5059528724858408
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17075,8,7.93902122695431,8.207745939674794,0.5527666618764419
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17087,8,7.661359806506937,7.59107620148103,0.9329266996238893
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17095,8,8.097709815700796,8.503878325873927,0.49101628416919807
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17113,8,8.13150620120382,8.44785362082365,0.5287016176192284
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17123,8,8.08114897907194,8.471563156041668,0.4652007145440242
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17135,8,8.356348622515839,8.511686789757675,0.5573676608080962
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17151,8,7.547093402250255,7.457701920189606,0.9790466971496045
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17163,8,8.231175531580448,8.250296146614176,0.6569864623218467
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17187,8,8.206525856469796,8.583285437813004,0.5040281405413024
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17199,8,7.758280262463018,7.712750231279756,0.8913838001478674
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17059,8,7.646556542988833,7.600712332783587,0.9116791054772122
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17067,8,8.340024360552775,8.662173388742076,0.5112071573748818
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17083,8,8.31865437093694,8.423950833730771,0.6013360187687785
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17085,8,7.412633198597064,7.743361141763955,0.5553187813722599
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17097,8,7.082045937876956,7.123509750857409,0.5826860342807656
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17115,8,8.234983663787318,8.502901118118757,0.5244402901843389
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17119,8,8.33358971928618,8.422277165085859,0.6108642945643051
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17013,8,8.291536037908372,8.378410872098357,0.6146190477848135
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17021,8,8.288897992753789,8.540666506650837,0.5066992394285615
EC-Earth3,r1i1p1f1,ssp585,late_century,2070,2099,17027,8,8.229664849670314,8.288734785695794,0.6522425716465615
