fips5,year,plant_doy,r1_doy,r3_doy,start_doy,r5_doy,end_doy,end_driver,r6_doy,r8_doy,frost_doy,matured_before_frost,days_r8_to_frost,window_days,podfill_days,seedfill_days,season_days,win_gdd,win_edd,win_hot_days,win_vpd_mean,win_vpd_max,win_prcp_mm,win_et0_mm,win_tmax_mean,win_water_deficit_mm,season_gdd,season_edd,season_prcp_mm,wb_stress_days,wb_min_water_frac,wb_season_deficit_mm
17087,2018,127,173,188,207,202.0,259,188.0,222.0,232.0,314,1,82.0,53,53,,133,783.0741239056525,16.320876094347497,7,1.0838065337117524,1.9695651317709686,149.37,230.18954095139856,30.308301886792457,80.81954095139855,1948.9655236342292,25.609476365771027,452.53999999999996,51,0.1436828204865443,129.87241412478525
17087,2019,139,187,202,214,218.0,263,202.0,237.0,248.0,304,1,56.0,50,50,,125,733.881634790343,11.093365209657039,3,0.9625135996882119,2.030256484484513,84.1,221.40151724999504,30.392400000000002,137.30151724999504,1776.0623076486922,15.597692351307872,428.11,43,0.09057533203668269,83.84601566987342
17087,2020,146,193,208,217,224.0,264,208.0,244.0,256.0,307,1,51.0,48,48,,119,619.3266991938415,0.7194832544188892,0,0.7201312041968498,1.1814397957180458,122.4,184.1502247250978,27.839375,61.75022472509778,1633.7606683280612,5.375514120199369,477.67,3,0.43762593623306917,0.4162050880034629
17087,2021,123,183,199,212,214.0,262,199.0,232.0,242.0,323,1,81.0,51,51,,140,756.3909752435162,12.209024756483794,2,1.1193406964168358,1.8824190015740632,131.80999999999997,229.71907771663228,30.51450980392157,97.90907771663231,1835.2930748079414,18.469168310639247,472.5,44,0.20149020516613794,68.10904485513711
17087,2022,132,183,197,211,211.0,261,197.0,230.0,241.0,316,1,75.0,51,51,,130,729.6495398000393,7.970460199960764,2,1.0560521856918406,1.7433889882430074,140.85000000000002,224.66483554627342,30.115882352941178,83.8148355462734,1833.1084055963156,31.86659440368437,412.9,27,0.22111397881602218,37.509683563334974
17087,2023,130,185,200,213,215.0,262,200.0,234.0,245.0,304,1,59.0,50,50,,133,675.8810250309056,11.69397496909454,6,0.9946138400395742,1.6943202226915552,174.65,211.75542527183245,29.4524,37.105425271832445,1759.4469091925262,30.611914766717604,427.44999999999993,11,0.2644085674417716,12.684042839952543
17087,2024,122,175,190,208,205.0,260,190.0,223.0,233.0,331,1,98.0,53,53,,139,785.4155776185376,36.10965491210773,18,1.6285593153320461,3.240977059980218,115.47,274.97644527678324,32.09283018867925,159.50644527678324,1930.8027348008955,46.08249772975002,527.1099999999999,42,0.05983253086984812,148.52552201038083
17089,1981,157,214,234,217,256.0,264,234.0,,,292,0,,48,48,,108,468.1051693424283,0.06607688676551958,0,0.6998185023982756,1.1951394215474465,173.78,162.0288248905286,24.880208333333332,-11.751175109471404,1156.2347020328293,2.0565441963644537,441.78999999999996,0,0.794713836734019,0.0
17089,1982,135,208,228,214,253.0,263,228.0,315.0,,294,0,,50,50,,129,489.43604578737256,0.7681764527305195,0,0.8324314127586685,1.2803075214774395,105.11999999999999,186.62894297737304,25.618000000000002,81.50894297737305,1205.8200547662454,0.784872046730349,443.37,21,0.31006678313985364,16.33069756244827
17089,1983,163,212,229,214,245.0,263,229.0,283.0,,309,0,,50,50,,101,621.6607610403282,10.714478300231193,3,1.1791472094286632,1.803933853208075,182.03,217.75050127290626,28.990400000000005,35.72050127290626,1290.9276480649396,14.108881330708407,366.09999999999997,21,0.3434138135123922,16.773975413821958
