fips5,year,plant_doy,r1_doy,r3_doy,start_doy,r5_doy,end_doy,end_driver,r6_doy,r8_doy,frost_doy,matured_before_frost,days_r8_to_frost,window_days,podfill_days,seedfill_days,season_days,win_gdd,win_edd,win_hot_days,win_vpd_mean,win_vpd_max,win_prcp_mm,win_et0_mm,win_tmax_mean,win_water_deficit_mm,season_gdd,season_edd,season_prcp_mm,wb_stress_days,wb_min_water_frac,wb_season_deficit_mm
27083,2024,133,191,209,216,240.0,261,209.0,265.0,291.0,306,1,15.0,46,46,,129,502.68284527316933,0.6090687720971185,0,0.93232308832539,1.6201053918258308,51.019999999999996,173.86818833230208,26.710652173913044,122.84818833230209,1342.8496382212934,1.5496939845522777,462.96999999999997,37.0,0.142273816133415,59.683926913947865
27085,1981,142,194,213,215,251.0,261,213.0,,,275,0,,47,47,,120,434.14604914857193,1.0065829981140757,0,0.9285123880225165,2.076963639674683,148.60999999999999,177.38304248514626,25.2804255319149,28.773042485146277,1190.5987961256606,5.30271980739926,422.72,10.0,0.41395321520583755,3.0423898688848765
27085,1982,135,202,218,218,255.0,263,218.0,,,293,0,,46,46,,129,405.5507884196497,2.247270104340082,0,0.9294495011708631,2.028579530069213,172.54,170.33524445142845,24.68108695652174,-2.2047555485715407,1138.9599625667051,7.950181044908055,423.88,22.0,0.3186896927358396,20.1655075877789
27085,1983,161,207,223,221,252.0,265,223.0,,,287,0,,45,45,,105,447.0718556272635,2.374345326449408,0,0.8301869930886498,1.5345900387013736,157.03,157.5820990226087,25.144888888888882,0.5520990226087008,1155.0289030571537,4.418466183813631,395.12,14.0,0.39156909234974485,4.783225477373563
27085,1984,142,203,221,219,264.0,264,221.0,,,270,0,,46,46,,123,409.4395019300554,1.932689199317211,1,0.8834221475520871,2.0122599912239947,106.57,168.05749364279356,24.86391304347826,61.48749364279357,1111.9546398117768,2.1496537353770333,439.22,11.0,0.41405221802861053,2.187501215053016
27085,1985,129,199,219,218,295.0,263,219.0,,,282,0,,46,46,,135,366.85989559179154,0.29272603244919326,0,0.6473761151331543,1.7692174851293843,239.54,138.24100371142484,23.542173913043474,-101.29899628857515,1083.6973208216637,2.153148549163527,529.7299999999999,0.0,0.5822019996306682,0.0
27085,1986,134,198,217,217,292.0,263,217.0,,,282,0,,47,47,,130,294.6833250609491,0.0,0,0.5010317898944835,0.8114833445596628,276.78,132.88092236656803,21.327021276595747,-143.89907763343194,1026.5882325856724,0.4762415101232491,603.65,0.0,0.8483530733140143,0.0
27085,1987,130,180,198,208,223.0,255,198.0,257.0,,280,0,,48,48,,126,495.7839851746255,7.466694756484989,2,1.031524932932168,1.832461010765626,106.53999999999999,195.59233636440234,26.59375,89.05233636440235,1382.4215774692332,18.461182087761287,377.53999999999996,21.0,0.27388493733197633,21.715193140278892
27085,1988,126,173,188,202,213.0,250,188.0,232.0,248.0,296,1,48.0,49,49,,125,629.3119592957046,35.50866121738673,15,1.816132021225016,4.007960616374053,143.51,257.3721300847914,30.693673469387754,113.86213008479143,1561.4570212230174,89.04638143273013,238.67000000000002,49.0,0.09385431255028559,255.85559710549006
27085,1989,136,191,208,213,238.0,259,208.0,286.0,,276,0,,47,47,,124,469.3325460277364,4.9482980565227415,1,1.1334857602109134,2.3314678544521517,150.51999999999998,193.29946658600508,26.313404255319153,42.7794665860051,1275.940716353883,20.013103266009928,344.83,40.0,0.23594289727146092,47.535297724120625
